Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit;Returned;Person
7927;CA-2019-120404;20/11/2019;24/11/2019;Second Class;KH-16330;Katharine Harms;Corporate;United States;New York City;New York;10035.0;East;TEC-AC-10003433;Technology;Accessories;Maxell 4.7GB DVD+R 5/Pack;2.97;3.0;0.0;1.3365;;Chuck Magee
7928;CA-2019-120404;20/11/2019;24/11/2019;Second Class;KH-16330;Katharine Harms;Corporate;United States;New York City;New York;10035.0;East;TEC-PH-10001363;Technology;Phones;Apple iPhone 5S;569.99;1.0;0.0;170.997;;Chuck Magee
7929;CA-2019-120404;20/11/2019;24/11/2019;Second Class;KH-16330;Katharine Harms;Corporate;United States;New York City;New York;10035.0;East;FUR-FU-10000820;Furniture;Furnishings;Tensor Brushed Steel Torchiere Floor Lamp;50.97;3.0;0.0;9.1746;;Chuck Magee
1556;CA-2019-120761;04/09/2019;08/09/2019;Standard Class;AB-10150;Aimee Bixby;Consumer;United States;Long Beach;New York;11561.0;East;TEC-AC-10000171;Technology;Accessories;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack;91.96;4.0;0.0;39.5428;;Chuck Magee
6141;CA-2019-121083;09/07/2019;15/07/2019;Standard Class;JF-15190;Jamie Frazer;Consumer;United States;Manchester;Connecticut;6040.0;East;OFF-PA-10001497;Office Supplies;Paper;Xerox 1914;274.8;5.0;0.0;134.652;;Chuck Magee
6142;CA-2019-121083;09/07/2019;15/07/2019;Standard Class;JF-15190;Jamie Frazer;Consumer;United States;Manchester;Connecticut;6040.0;East;OFF-ST-10002554;Office Supplies;Storage;Tennsco Industrial Shelving;195.64;4.0;0.0;3.9128;;Chuck Magee
6143;CA-2019-121083;09/07/2019;15/07/2019;Standard Class;JF-15190;Jamie Frazer;Consumer;United States;Manchester;Connecticut;6040.0;East;TEC-PH-10001336;Technology;Phones;Digium D40 VoIP phone;257.98;2.0;0.0;74.8142;;Chuck Magee
6144;CA-2019-121083;09/07/2019;15/07/2019;Standard Class;JF-15190;Jamie Frazer;Consumer;United States;Manchester;Connecticut;6040.0;East;OFF-AR-10002987;Office Supplies;Art;Prismacolor Color Pencil Set;119.04;6.0;0.0;48.8064;;Chuck Magee
6783;CA-2019-121293;25/07/2019;28/07/2019;Second Class;JC-15775;John Castell;Consumer;United States;Philadelphia;Pennsylvania;19143.0;East;FUR-FU-10000732;Furniture;Furnishings;Eldon 200 Class Desk Accessories;20.096;4.0;0.2;3.0144;;Chuck Magee
6784;CA-2019-121293;25/07/2019;28/07/2019;Second Class;JC-15775;John Castell;Consumer;United States;Philadelphia;Pennsylvania;19143.0;East;OFF-SU-10004884;Office Supplies;Supplies;Acme Galleria Hot Forged Steel Scissors with Colored Handles;37.752;3.0;0.2;4.2471;;Chuck Magee
6785;CA-2019-121293;25/07/2019;28/07/2019;Second Class;JC-15775;John Castell;Consumer;United States;Philadelphia;Pennsylvania;19143.0;East;FUR-TA-10001771;Furniture;Tables;Bush Cubix Conference Tables, Fully Assembled;138.588;1.0;0.4;-34.647;;Chuck Magee
6786;CA-2019-121293;25/07/2019;28/07/2019;Second Class;JC-15775;John Castell;Consumer;United States;Philadelphia;Pennsylvania;19143.0;East;OFF-ST-10000060;Office Supplies;Storage;Fellowes Bankers Box Staxonsteel Drawer File/Stacking System;259.92;5.0;0.2;-25.992;;Chuck Magee
6787;CA-2019-121293;25/07/2019;28/07/2019;Second Class;JC-15775;John Castell;Consumer;United States;Philadelphia;Pennsylvania;19143.0;East;OFF-PA-10004100;Office Supplies;Paper;Xerox 216;20.736;4.0;0.2;7.2576;;Chuck Magee
4472;CA-2019-121300;29/09/2019;29/09/2019;Same Day;MG-17680;Maureen Gastineau;Home Office;United States;Mentor;Ohio;44060.0;East;FUR-CH-10003774;Furniture;Chairs;Global Wood Trimmed Manager's Task Chair, Khaki;63.686;1.0;0.3;-15.4666;;Chuck Magee
4473;CA-2019-121300;29/09/2019;29/09/2019;Same Day;MG-17680;Maureen Gastineau;Home Office;United States;Mentor;Ohio;44060.0;East;TEC-AC-10004571;Technology;Accessories;Logitech G700s Rechargeable Gaming Mouse;239.976;3.0;0.2;65.9934;;Chuck Magee
4474;CA-2019-121300;29/09/2019;29/09/2019;Same Day;MG-17680;Maureen Gastineau;Home Office;United States;Mentor;Ohio;44060.0;East;FUR-TA-10004442;Furniture;Tables;Riverside Furniture Stanwyck Manor Table Series;344.22;2.0;0.4;-189.321;;Chuck Magee
4475;CA-2019-121300;29/09/2019;29/09/2019;Same Day;MG-17680;Maureen Gastineau;Home Office;United States;Mentor;Ohio;44060.0;East;OFF-PA-10002787;Office Supplies;Paper;Xerox 227;15.552;3.0;0.2;5.4432;;Chuck Magee
4476;CA-2019-121300;29/09/2019;29/09/2019;Same Day;MG-17680;Maureen Gastineau;Home Office;United States;Mentor;Ohio;44060.0;East;FUR-FU-10004586;Furniture;Furnishings;G.E. Longer-Life Indoor Recessed Floodlight Bulbs;21.248;4.0;0.2;7.4368;;Chuck Magee
4477;CA-2019-121300;29/09/2019;29/09/2019;Same Day;MG-17680;Maureen Gastineau;Home Office;United States;Mentor;Ohio;44060.0;East;OFF-PA-10002606;Office Supplies;Paper;Xerox 1928;8.448;2.0;0.2;2.64;;Chuck Magee
8716;CA-2019-121678;16/11/2019;20/11/2019;Second Class;BM-11650;Brian Moss;Corporate;United States;Elyria;Ohio;44035.0;East;OFF-BI-10002949;Office Supplies;Binders;Prestige Round Ring Binders;1.824;1.0;0.7;-1.3984;;Chuck Magee
3588;CA-2019-121839;24/09/2019;28/09/2019;Standard Class;MH-18115;Mick Hernandez;Home Office;United States;Lancaster;Ohio;43130.0;East;TEC-PH-10002885;Technology;Phones;Apple iPhone 5;1169.694;3.0;0.4;-253.4337;;Chuck Magee
1538;CA-2019-121888;15/09/2019;17/09/2019;Second Class;CL-11890;Carl Ludwig;Consumer;United States;Everett;Massachusetts;2149.0;East;TEC-PH-10000439;Technology;Phones;GE DSL Phone Line Filter;39.99;1.0;0.0;11.5971;;Chuck Magee
1539;CA-2019-121888;15/09/2019;17/09/2019;Second Class;CL-11890;Carl Ludwig;Consumer;United States;Everett;Massachusetts;2149.0;East;OFF-AR-10003478;Office Supplies;Art;Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack;16.28;2.0;0.0;6.512;;Chuck Magee
1540;CA-2019-121888;15/09/2019;17/09/2019;Second Class;CL-11890;Carl Ludwig;Consumer;United States;Everett;Massachusetts;2149.0;East;FUR-BO-10002545;Furniture;Bookcases;Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors;782.94;3.0;0.0;203.5644;;Chuck Magee
1541;CA-2019-121888;15/09/2019;17/09/2019;Second Class;CL-11890;Carl Ludwig;Consumer;United States;Everett;Massachusetts;2149.0;East;OFF-BI-10001765;Office Supplies;Binders;Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges;242.48;7.0;0.0;116.3904;;Chuck Magee
2225;CA-2019-121909;31/07/2019;05/08/2019;Standard Class;EA-14035;Erin Ashbrook;Corporate;United States;Philadelphia;Pennsylvania;19134.0;East;OFF-PA-10003790;Office Supplies;Paper;Xerox 1991;54.816;3.0;0.2;17.8152;;Chuck Magee
6898;CA-2019-122028;18/08/2019;25/08/2019;Standard Class;CK-12205;Chloris Kastensmidt;Consumer;United States;Lakewood;Ohio;44107.0;East;OFF-BI-10004817;Office Supplies;Binders;GBC Personal VeloBind Strips;10.782;3.0;0.7;-7.9068;;Chuck Magee
7871;CA-2019-122112;25/09/2019;29/09/2019;Standard Class;CA-11965;Carol Adams;Corporate;United States;Lakewood;Ohio;44107.0;East;OFF-EN-10004459;Office Supplies;Envelopes;Security-Tint Envelopes;24.448;4.0;0.2;8.8624;;Chuck Magee
6667;CA-2019-122175;12/05/2019;14/05/2019;Second Class;CA-12775;Cynthia Arntzen;Consumer;United States;Vineland;New Jersey;8360.0;East;FUR-FU-10000719;Furniture;Furnishings;DAX Cubicle Frames, 8-1/2 x 11;42.85;5.0;0.0;15.426;;Chuck Magee
6668;CA-2019-122175;12/05/2019;14/05/2019;Second Class;CA-12775;Cynthia Arntzen;Consumer;United States;Vineland;New Jersey;8360.0;East;OFF-LA-10002271;Office Supplies;Labels;Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set;6.16;2.0;0.0;2.9568;;Chuck Magee
6669;CA-2019-122175;12/05/2019;14/05/2019;Second Class;CA-12775;Cynthia Arntzen;Consumer;United States;Vineland;New Jersey;8360.0;East;OFF-SU-10004661;Office Supplies;Supplies;Acme Titanium Bonded Scissors;17.0;2.0;0.0;4.42;;Chuck Magee
6670;CA-2019-122175;12/05/2019;14/05/2019;Second Class;CA-12775;Cynthia Arntzen;Consumer;United States;Vineland;New Jersey;8360.0;East;TEC-AC-10004859;Technology;Accessories;Maxell Pro 80 Minute CD-R, 10/Pack;87.4;5.0;0.0;34.96;;Chuck Magee
5065;CA-2019-122196;22/09/2019;24/09/2019;First Class;CA-12265;Christina Anderson;Consumer;United States;Wilmington;Delaware;19805.0;East;TEC-PH-10004977;Technology;Phones;GE 30524EE4;391.98;2.0;0.0;113.6742;;Chuck Magee
3178;CA-2019-122280;10/09/2019;10/09/2019;Same Day;SH-20395;Shahid Hopkins;Consumer;United States;New York City;New York;10024.0;East;OFF-PA-10004911;Office Supplies;Paper;Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk;18.76;2.0;0.0;9.0048;;Chuck Magee
8972;CA-2019-122308;24/03/2019;28/03/2019;Standard Class;MV-17485;Mark Van Huff;Consumer;United States;New York City;New York;10011.0;East;FUR-CH-10000665;Furniture;Chairs;Global Airflow Leather Mesh Back Chair, Black;271.764;2.0;0.1;60.392;;Chuck Magee
9278;CA-2019-122539;01/12/2019;05/12/2019;Standard Class;SC-20305;Sean Christensen;Consumer;United States;Philadelphia;Pennsylvania;19140.0;East;OFF-LA-10004853;Office Supplies;Labels;Avery 483;15.936;4.0;0.2;5.1792;;Chuck Magee
9279;CA-2019-122539;01/12/2019;05/12/2019;Standard Class;SC-20305;Sean Christensen;Consumer;United States;Philadelphia;Pennsylvania;19140.0;East;OFF-BI-10001759;Office Supplies;Binders;"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue";8.001;7.0;0.7;-5.6007;;Chuck Magee
9280;CA-2019-122539;01/12/2019;05/12/2019;Standard Class;SC-20305;Sean Christensen;Consumer;United States;Philadelphia;Pennsylvania;19140.0;East;FUR-CH-10003379;Furniture;Chairs;Global Commerce Series High-Back Swivel/Tilt Chairs;398.972;2.0;0.3;-28.498;;Chuck Magee
3472;CA-2019-122644;12/11/2019;17/11/2019;Standard Class;SF-20965;Sylvia Foulston;Corporate;United States;Columbus;Ohio;43229.0;East;OFF-PA-10003673;Office Supplies;Paper;Strathmore Photo Mount Cards;10.848;2.0;0.2;3.5256;;Chuck Magee
3473;CA-2019-122644;12/11/2019;17/11/2019;Standard Class;SF-20965;Sylvia Foulston;Corporate;United States;Columbus;Ohio;43229.0;East;TEC-AC-10003614;Technology;Accessories;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack;18.544;2.0;0.2;3.0134;;Chuck Magee
1431;CA-2019-122700;26/11/2019;30/11/2019;Standard Class;LT-17110;Liz Thompson;Consumer;United States;Columbus;Ohio;43229.0;East;TEC-PH-10003092;Technology;Phones;Motorola L804;220.752;8.0;0.4;-40.4712;;Chuck Magee
1440;CA-2019-122735;12/04/2019;15/04/2019;Second Class;BD-11320;Bill Donatelli;Consumer;United States;Providence;Rhode Island;2908.0;East;OFF-BI-10004364;Office Supplies;Binders;Storex Dura Pro Binders;29.7;5.0;0.0;13.365;;Chuck Magee
1441;CA-2019-122735;12/04/2019;15/04/2019;Second Class;BD-11320;Bill Donatelli;Consumer;United States;Providence;Rhode Island;2908.0;East;OFF-PA-10001712;Office Supplies;Paper;Xerox 1948;39.96;4.0;0.0;17.982;;Chuck Magee
6886;CA-2019-123036;10/09/2019;17/09/2019;Standard Class;HA-14905;Helen Abelman;Consumer;United States;Springfield;Ohio;45503.0;East;TEC-AC-10003499;Technology;Accessories;Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive;37.056;4.0;0.2;8.8008;;Chuck Magee
6887;CA-2019-123036;10/09/2019;17/09/2019;Standard Class;HA-14905;Helen Abelman;Consumer;United States;Springfield;Ohio;45503.0;East;TEC-PH-10003580;Technology;Phones;Cisco IP Phone 7961G-GE VoIP phone;259.896;2.0;0.4;-56.3108;;Chuck Magee
5403;CA-2019-123043;24/08/2019;29/08/2019;Standard Class;AH-10195;Alan Haines;Corporate;United States;New York City;New York;10024.0;East;OFF-BI-10003910;Office Supplies;Binders;DXL Angle-View Binders with Locking Rings by Samsill;24.672;4.0;0.2;7.71;;Chuck Magee
5404;CA-2019-123043;24/08/2019;29/08/2019;Standard Class;AH-10195;Alan Haines;Corporate;United States;New York City;New York;10024.0;East;OFF-BI-10000138;Office Supplies;Binders;Acco Translucent Poly Ring Binders;3.744;1.0;0.2;1.3104;;Chuck Magee
2518;CA-2019-123134;02/05/2019;07/05/2019;Standard Class;DW-13585;Dorothy Wardle;Corporate;United States;Westfield;New Jersey;7090.0;East;FUR-FU-10003975;Furniture;Furnishings;Eldon Advantage Chair Mats for Low to Medium Pile Carpets;129.93;3.0;0.0;12.993;;Chuck Magee
2661;CA-2019-123372;28/11/2019;02/12/2019;Standard Class;DG-13300;Deirdre Greer;Corporate;United States;New York City;New York;10035.0;East;TEC-PH-10002834;Technology;Phones;Google Nexus 5;1979.89;11.0;0.0;494.9725;;Chuck Magee
2662;CA-2019-123372;28/11/2019;02/12/2019;Standard Class;DG-13300;Deirdre Greer;Corporate;United States;New York City;New York;10035.0;East;OFF-EN-10003055;Office Supplies;Envelopes;Blue String-Tie & Button Interoffice Envelopes, 10 x 13;79.96;2.0;0.0;35.982;;Chuck Magee
2957;CA-2019-123638;27/06/2019;04/07/2019;Standard Class;MA-17995;Michelle Arnett;Home Office;United States;Watertown;New York;13601.0;East;FUR-CH-10002647;Furniture;Chairs;Situations Contoured Folding Chairs, 4/Set;191.646;3.0;0.1;31.941;;Chuck Magee
2368;CA-2019-123659;10/02/2019;13/02/2019;First Class;MN-17935;Michael Nguyen;Consumer;United States;Clinton;Maryland;20735.0;East;OFF-PA-10002464;Office Supplies;Paper;HP Office Recycled Paper (20Lb. and 87 Bright);23.12;4.0;0.0;11.3288;;Chuck Magee
3192;CA-2019-123981;02/10/2019;08/10/2019;Standard Class;RW-19630;Rob Williams;Corporate;United States;New York City;New York;10035.0;East;TEC-PH-10002115;Technology;Phones;Plantronics 81402;65.99;1.0;0.0;17.1574;;Chuck Magee
6756;CA-2019-124205;15/09/2019;19/09/2019;Standard Class;TC-21145;Theresa Coyne;Corporate;United States;Lakewood;New Jersey;8701.0;East;FUR-FU-10002445;Furniture;Furnishings;DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7;47.4;5.0;0.0;18.96;;Chuck Magee
6757;CA-2019-124205;15/09/2019;19/09/2019;Standard Class;TC-21145;Theresa Coyne;Corporate;United States;Lakewood;New Jersey;8701.0;East;FUR-CH-10003606;Furniture;Chairs;SAFCO Folding Chair Trolley;512.96;4.0;0.0;143.6288;;Chuck Magee
6758;CA-2019-124205;15/09/2019;19/09/2019;Standard Class;TC-21145;Theresa Coyne;Corporate;United States;Lakewood;New Jersey;8701.0;East;TEC-PH-10002115;Technology;Phones;Plantronics 81402;395.94;6.0;0.0;102.9444;;Chuck Magee
6759;CA-2019-124205;15/09/2019;19/09/2019;Standard Class;TC-21145;Theresa Coyne;Corporate;United States;Lakewood;New Jersey;8701.0;East;OFF-ST-10000934;Office Supplies;Storage;"Contico 72""H Heavy-Duty Storage System";81.96;2.0;0.0;0.0;;Chuck Magee
7895;CA-2019-124744;21/06/2019;25/06/2019;Standard Class;EH-14125;Eugene Hildebrand;Home Office;United States;Wheeling;West Virginia;26003.0;East;OFF-BI-10002852;Office Supplies;Binders;Ibico Standard Transparent Covers;82.4;5.0;0.0;40.376;;Chuck Magee
7896;CA-2019-124744;21/06/2019;25/06/2019;Standard Class;EH-14125;Eugene Hildebrand;Home Office;United States;Wheeling;West Virginia;26003.0;East;OFF-BI-10000145;Office Supplies;Binders;Zipper Ring Binder Pockets;6.24;2.0;0.0;3.0576;;Chuck Magee
7897;CA-2019-124744;21/06/2019;25/06/2019;Standard Class;EH-14125;Eugene Hildebrand;Home Office;United States;Wheeling;West Virginia;26003.0;East;OFF-PA-10001970;Office Supplies;Paper;Xerox 1908;447.84;8.0;0.0;219.4416;;Chuck Magee
1361;CA-2019-125199;19/10/2019;25/10/2019;Standard Class;HM-14860;Harry Marie;Corporate;United States;Philadelphia;Pennsylvania;19120.0;East;OFF-AR-10002956;Office Supplies;Art;Boston 16801 Nautilus Battery Pencil Sharpener;123.256;7.0;0.2;9.2442;;Chuck Magee
1362;CA-2019-125199;19/10/2019;25/10/2019;Standard Class;HM-14860;Harry Marie;Corporate;United States;Philadelphia;Pennsylvania;19120.0;East;OFF-PA-10004041;Office Supplies;Paper;"It's Hot Message Books with Stickers, 2 3/4"" x 5""";23.68;4.0;0.2;7.4;;Chuck Magee
1363;CA-2019-125199;19/10/2019;25/10/2019;Standard Class;HM-14860;Harry Marie;Corporate;United States;Philadelphia;Pennsylvania;19120.0;East;TEC-PH-10001336;Technology;Phones;Digium D40 VoIP phone;309.576;4.0;0.4;-56.7556;;Chuck Magee
7894;CA-2019-125367;23/07/2019;30/07/2019;Standard Class;NM-18445;Nathan Mautz;Home Office;United States;New York City;New York;10011.0;East;OFF-BI-10002412;Office Supplies;Binders;Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders;13.92;3.0;0.2;4.35;;Chuck Magee
423;CA-2019-125388;19/10/2019;23/10/2019;Standard Class;MP-17965;Michael Paige;Corporate;United States;Lawrence;Massachusetts;1841.0;East;FUR-FU-10004712;Furniture;Furnishings;Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black;56.56;4.0;0.0;14.7056;;Chuck Magee
424;CA-2019-125388;19/10/2019;23/10/2019;Standard Class;MP-17965;Michael Paige;Corporate;United States;Lawrence;Massachusetts;1841.0;East;OFF-ST-10000918;Office Supplies;Storage;Crate-A-Files;32.7;3.0;0.0;8.502;;Chuck Magee
8446;CA-2019-125451;23/10/2019;24/10/2019;First Class;AH-10075;Adam Hart;Corporate;United States;Cranston;Rhode Island;2920.0;East;FUR-TA-10001039;Furniture;Tables;KI Adjustable-Height Table;240.744;4.0;0.3;-13.7568;;Chuck Magee
8447;CA-2019-125451;23/10/2019;24/10/2019;First Class;AH-10075;Adam Hart;Corporate;United States;Cranston;Rhode Island;2920.0;East;FUR-FU-10004963;Furniture;Furnishings;Eldon 400 Class Desk Accessories, Black Carbon;35.0;4.0;0.0;14.7;;Chuck Magee
8448;CA-2019-125451;23/10/2019;24/10/2019;First Class;AH-10075;Adam Hart;Corporate;United States;Cranston;Rhode Island;2920.0;East;FUR-FU-10000277;Furniture;Furnishings;Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting;210.68;2.0;0.0;50.5632;;Chuck Magee
8449;CA-2019-125451;23/10/2019;24/10/2019;First Class;AH-10075;Adam Hart;Corporate;United States;Cranston;Rhode Island;2920.0;East;FUR-TA-10004915;Furniture;Tables;"Office Impressions End Table, 20-1/2""H x 24""W x 20""D";637.896;3.0;0.3;-127.5792;;Chuck Magee
8450;CA-2019-125451;23/10/2019;24/10/2019;First Class;AH-10075;Adam Hart;Corporate;United States;Cranston;Rhode Island;2920.0;East;OFF-PA-10003724;Office Supplies;Paper;Wirebound Message Book, 4 per Page;43.44;8.0;0.0;21.2856;;Chuck Magee
8451;CA-2019-125451;23/10/2019;24/10/2019;First Class;AH-10075;Adam Hart;Corporate;United States;Cranston;Rhode Island;2920.0;East;OFF-AP-10002906;Office Supplies;Appliances;Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum;2.22;1.0;0.0;0.666;;Chuck Magee
5116;CA-2019-125640;25/07/2019;29/07/2019;Standard Class;DD-13570;Dorothy Dickinson;Consumer;United States;Philadelphia;Pennsylvania;19134.0;East;OFF-LA-10004178;Office Supplies;Labels;Avery 491;3.304;1.0;0.2;1.0738;;Chuck Magee
9439;CA-2019-126144;31/07/2019;05/08/2019;Standard Class;GM-14680;Greg Matthias;Consumer;United States;Philadelphia;Pennsylvania;19134.0;East;TEC-PH-10001079;Technology;Phones;Polycom SoundPoint Pro SE-225 Corded phone;285.576;4.0;0.4;-57.1152;;Chuck Magee
4926;CA-2019-126438;10/09/2019;13/09/2019;First Class;AR-10345;Alex Russell;Corporate;United States;Lawrence;Massachusetts;1841.0;East;OFF-AR-10003338;Office Supplies;Art;"Eberhard Faber 3 1/2"" Golf Pencils";14.88;2.0;0.0;3.72;;Chuck Magee
8591;CA-2019-126676;29/09/2019;01/10/2019;First Class;FH-14365;Fred Hopkins;Corporate;United States;Hempstead;New York;11550.0;East;OFF-EN-10004846;Office Supplies;Envelopes;Letter or Legal Size Expandable Poly String Tie Envelopes;7.98;3.0;0.0;3.9102;;Chuck Magee
7157;CA-2019-126718;29/04/2019;04/05/2019;Standard Class;KT-16480;Kean Thornton;Consumer;United States;Orange;New Jersey;7050.0;East;OFF-LA-10004055;Office Supplies;Labels;Color-Coded Legal Exhibit Labels;4.91;1.0;0.0;2.4059;;Chuck Magee
8878;CA-2019-126928;17/09/2019;23/09/2019;Standard Class;GZ-14470;Gary Zandusky;Consumer;United States;Morristown;New Jersey;7960.0;East;TEC-MA-10004626;Technology;Machines;Lexmark 20R1285 X6650 Wireless All-in-One Printer;480.0;4.0;0.0;225.6;;Chuck Magee
8879;CA-2019-126928;17/09/2019;23/09/2019;Standard Class;GZ-14470;Gary Zandusky;Consumer;United States;Morristown;New Jersey;7960.0;East;OFF-ST-10000615;Office Supplies;Storage;SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h;34.05;3.0;0.0;9.534;;Chuck Magee
5646;CA-2019-127117;14/04/2019;19/04/2019;Standard Class;HM-14860;Harry Marie;Corporate;United States;Morristown;New Jersey;7960.0;East;FUR-FU-10004018;Furniture;Furnishings;Tensor Computer Mounted Lamp;74.45;5.0;0.0;20.1015;;Chuck Magee
2624;CA-2019-127180;22/10/2019;24/10/2019;First Class;TA-21385;Tom Ashbrook;Home Office;United States;New York City;New York;10024.0;East;TEC-CO-10004722;Technology;Copiers;Canon imageCLASS 2200 Advanced Copier;11199.968;4.0;0.2;3919.9888;;Chuck Magee
2625;CA-2019-127180;22/10/2019;24/10/2019;First Class;TA-21385;Tom Ashbrook;Home Office;United States;New York City;New York;10024.0;East;TEC-PH-10001494;Technology;Phones;Polycom CX600 IP Phone VoIP phone;2399.6;8.0;0.0;647.892;;Chuck Magee
2626;CA-2019-127180;22/10/2019;24/10/2019;First Class;TA-21385;Tom Ashbrook;Home Office;United States;New York City;New York;10024.0;East;OFF-EN-10002500;Office Supplies;Envelopes;Globe Weis Peel & Seel First Class Envelopes;63.9;5.0;0.0;28.755;;Chuck Magee
2627;CA-2019-127180;22/10/2019;24/10/2019;First Class;TA-21385;Tom Ashbrook;Home Office;United States;New York City;New York;10024.0;East;TEC-PH-10003800;Technology;Phones;i.Sound Portable Power - 8000 mAh;52.99;1.0;0.0;0.5299;;Chuck Magee
4140;CA-2019-127313;01/12/2019;04/12/2019;First Class;RA-19285;Ralph Arnett;Consumer;United States;Philadelphia;Pennsylvania;19120.0;East;OFF-ST-10001228;Office Supplies;Storage;Personal File Boxes with Fold-Down Carry Handle;37.392;3.0;0.2;2.337;;Chuck Magee
4141;CA-2019-127313;01/12/2019;04/12/2019;First Class;RA-19285;Ralph Arnett;Consumer;United States;Philadelphia;Pennsylvania;19120.0;East;FUR-FU-10003798;Furniture;Furnishings;"Ultra Door Kickplate, 8""H x 34""W";79.12;5.0;0.2;13.846;;Chuck Magee
7227;CA-2019-127397;24/02/2019;28/02/2019;Standard Class;ES-14080;Erin Smith;Corporate;United States;Philadelphia;Pennsylvania;19134.0;East;OFF-PA-10001125;Office Supplies;Paper;Xerox 1988;123.92;5.0;0.2;38.725;;Chuck Magee
7228;CA-2019-127397;24/02/2019;28/02/2019;Standard Class;ES-14080;Erin Smith;Corporate;United States;Philadelphia;Pennsylvania;19134.0;East;TEC-AC-10003033;Technology;Accessories;Plantronics CS510 - Over-the-Head monaural Wireless Headset System;1319.8;5.0;0.2;214.4675;;Chuck Magee
1331;CA-2019-127705;02/06/2019;06/06/2019;Standard Class;AB-10255;Alejandro Ballentine;Home Office;United States;Lorain;Ohio;44052.0;East;TEC-PH-10000347;Technology;Phones;Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple;2.97;1.0;0.4;-0.6435;;Chuck Magee
1332;CA-2019-127705;02/06/2019;06/06/2019;Standard Class;AB-10255;Alejandro Ballentine;Home Office;United States;Lorain;Ohio;44052.0;East;OFF-ST-10004507;Office Supplies;Storage;Advantus Rolling Storage Box;27.44;2.0;0.2;2.401;;Chuck Magee
5503;CA-2019-127782;02/11/2019;06/11/2019;Standard Class;TH-21115;Thea Hudgings;Corporate;United States;Philadelphia;Pennsylvania;19140.0;East;FUR-FU-10001847;Furniture;Furnishings;Eldon Image Series Black Desk Accessories;3.312;1.0;0.2;0.6624;;Chuck Magee
5504;CA-2019-127782;02/11/2019;06/11/2019;Standard Class;TH-21115;Thea Hudgings;Corporate;United States;Philadelphia;Pennsylvania;19140.0;East;OFF-AP-10001962;Office Supplies;Appliances;Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210;20.136;3.0;0.2;1.2585;;Chuck Magee
5505;CA-2019-127782;02/11/2019;06/11/2019;Standard Class;TH-21115;Thea Hudgings;Corporate;United States;Philadelphia;Pennsylvania;19140.0;East;OFF-EN-10003845;Office Supplies;Envelopes;Colored Envelopes;8.856;3.0;0.2;2.8782;;Chuck Magee
5506;CA-2019-127782;02/11/2019;06/11/2019;Standard Class;TH-21115;Thea Hudgings;Corporate;United States;Philadelphia;Pennsylvania;19140.0;East;TEC-PH-10001817;Technology;Phones;Wilson Electronics DB Pro Signal Booster;859.2;4.0;0.4;-186.16;;Chuck Magee
2295;CA-2019-127929;23/12/2019;27/12/2019;Standard Class;FM-14215;Filia McAdams;Corporate;United States;Middletown;Connecticut;6457.0;East;FUR-FU-10003708;Furniture;Furnishings;"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""";181.95;3.0;0.0;38.2095;;Chuck Magee
6505;CA-2019-128265;17/11/2019;22/11/2019;Second Class;VW-21775;Victoria Wilson;Corporate;United States;New York City;New York;10011.0;East;OFF-ST-10000142;Office Supplies;Storage;Deluxe Rollaway Locking File with Drawer;1247.64;3.0;0.0;349.3392;;Chuck Magee
5139;CA-2019-128335;29/09/2019;05/10/2019;Standard Class;JA-15970;Joseph Airdo;Consumer;United States;Mount Vernon;New York;10550.0;East;OFF-EN-10001539;Office Supplies;Envelopes;Staple envelope;23.34;3.0;0.0;10.9698;;Chuck Magee
5140;CA-2019-128335;29/09/2019;05/10/2019;Standard Class;JA-15970;Joseph Airdo;Consumer;United States;Mount Vernon;New York;10550.0;East;OFF-PA-10004996;Office Supplies;Paper;"Speediset Carbonless Redi-Letter 7"" x 8 1/2""";51.55;5.0;0.0;24.2285;;Chuck Magee
