Order_ID		Order_Date		Ship_Date		Ship_Mode		Customer_ID		Customer_Name		Segment		Country		City		State		Postal_Code		Region		Product_ID		Sales		Quantity		Discount		Profit		Person
CA-2018-151561		01/09/2018		07/09/2018		Standard Class		PG-18820		Patrick Gardner		Consumer		United States		New York City		New York		10011		East		FUR-FU-10004864		191.82		3		0		61.3824		Chuck Magee
CA-2018-151974		22/09/2018		29/09/2018		Standard Class		RD-19660		Robert Dilbeck		Home Office		United States		Philadelphia		Pennsylvania		19134		East		OFF-LA-10004484		16.52		5		0.2		5.369		Chuck Magee
CA-2018-152072		15/01/2018		19/01/2018		Standard Class		Dp-13240		Dean percer		Home Office		United States		Westfield		New Jersey		7090		East		OFF-EN-10003040		52.34		2		0		24.5998		Chuck Magee
CA-2018-152072		15/01/2018		19/01/2018		Standard Class		Dp-13240		Dean percer		Home Office		United States		Westfield		New Jersey		7090		East		OFF-AR-10001573		4.66		2		0		1.3514		Chuck Magee
CA-2018-152072		15/01/2018		19/01/2018		Standard Class		Dp-13240		Dean percer		Home Office		United States		Westfield		New Jersey		7090		East		TEC-AC-10000844		254.97		3		0		91.7892		Chuck Magee
CA-2018-152408		15/05/2018		21/05/2018		Standard Class		TT-21220		Thomas Thornton		Consumer		United States		New York City		New York		10035		East		OFF-BI-10002393		13.776		3		0.2		4.4772		Chuck Magee
CA-2018-152520		08/07/2018		12/07/2018		Standard Class		TH-21115		Thea Hudgings		Corporate		United States		Providence		Rhode Island		2908		East		OFF-PA-10000289		12.96		2		0		6.2208		Chuck Magee
CA-2018-152632		27/10/2018		02/11/2018		Standard Class		JE-15475		Jeremy Ellison		Consumer		United States		Troy		New York		12180		East		FUR-FU-10002671		40.2		3		0		19.296		Chuck Magee
CA-2018-152688		17/10/2018		20/10/2018		First Class		NR-18550		Nick Radford		Consumer		United States		Perth Amboy		New Jersey		8861		East		FUR-BO-10001337		120.98		1		0		12.098		Chuck Magee
CA-2018-152688		17/10/2018		20/10/2018		First Class		NR-18550		Nick Radford		Consumer		United States		Perth Amboy		New Jersey		8861		East		OFF-BI-10004584		315.98		1		0		148.5106		Chuck Magee
CA-2018-153178		14/09/2018		18/09/2018		Standard Class		CL-12565		Clay Ludtke		Consumer		United States		Long Beach		New York		11561		East		TEC-PH-10001944		437.85		3		0		131.355		Chuck Magee
CA-2018-153178		14/09/2018		18/09/2018		Standard Class		CL-12565		Clay Ludtke		Consumer		United States		Long Beach		New York		11561		East		OFF-BI-10004390		673.568		2		0.2		252.588		Chuck Magee
CA-2018-153185		03/09/2018		08/09/2018		Standard Class		MH-17620		Matt Hagelstein		Corporate		United States		Cincinnati		Ohio		45231		East		OFF-PA-10002246		30.96		6		0.2		11.223		Chuck Magee
CA-2018-153269		09/03/2018		12/03/2018		First Class		PS-18760		Pamela Stobb		Consumer		United States		Andover		Massachusetts		1810		East		OFF-ST-10004634		11.21		1		0		3.363		Chuck Magee
CA-2018-153269		09/03/2018		12/03/2018		First Class		PS-18760		Pamela Stobb		Consumer		United States		Andover		Massachusetts		1810		East		FUR-CH-10002647		354.9		5		0		88.725		Chuck Magee
CA-2018-153269		09/03/2018		12/03/2018		First Class		PS-18760		Pamela Stobb		Consumer		United States		Andover		Massachusetts		1810		East		OFF-PA-10001801		17.94		3		0		8.7906		Chuck Magee
CA-2018-153269		09/03/2018		12/03/2018		First Class		PS-18760		Pamela Stobb		Consumer		United States		Andover		Massachusetts		1810		East		OFF-BI-10004632		51.8		4		0		23.31		Chuck Magee
CA-2018-153346		25/01/2018		27/01/2018		First Class		TB-21355		Todd Boyes		Corporate		United States		Plainfield		New Jersey		7060		East		OFF-AR-10000315		9.21		3		0		2.3025		Chuck Magee
CA-2018-153346		25/01/2018		27/01/2018		First Class		TB-21355		Todd Boyes		Corporate		United States		Plainfield		New Jersey		7060		East		OFF-PA-10000007		18		5		0		8.28		Chuck Magee
CA-2018-153353		18/08/2018		24/08/2018		Standard Class		GG-14650		Greg Guthrie		Corporate		United States		New York City		New York		10035		East		TEC-PH-10000439		39.99		1		0		11.5971		Chuck Magee
CA-2018-153682		30/05/2018		01/06/2018		First Class		BG-11695		Brooke Gillingham		Corporate		United States		Cincinnati		Ohio		45231		East		TEC-CO-10001046		839.988		2		0.4		69.999		Chuck Magee
CA-2018-153836		30/10/2018		03/11/2018		Standard Class		EH-13765		Edward Hooks		Corporate		United States		New York City		New York		10011		East		OFF-BI-10004817		28.752		3		0.2		10.0632		Chuck Magee
CA-2018-153836		30/10/2018		03/11/2018		Standard Class		EH-13765		Edward Hooks		Corporate		United States		New York City		New York		10011		East		OFF-AR-10004602		114.95		5		0		32.186		Chuck Magee
CA-2018-154536		05/09/2018		09/09/2018		Standard Class		JC-15340		Jasper Cacioppo		Consumer		United States		Philadelphia		Pennsylvania		19120		East		OFF-BI-10004410		9.555		5		0.7		-7.3255		Chuck Magee
CA-2018-154711		22/11/2018		26/11/2018		Standard Class		TB-21355		Todd Boyes		Corporate		United States		New York City		New York		10009		East		FUR-FU-10000397		39.88		2		0		11.1664		Chuck Magee
CA-2018-154711		22/11/2018		26/11/2018		Standard Class		TB-21355		Todd Boyes		Corporate		United States		New York City		New York		10009		East		OFF-BI-10000605		12.192		4		0.2		4.1148		Chuck Magee
CA-2018-154711		22/11/2018		26/11/2018		Standard Class		TB-21355		Todd Boyes		Corporate		United States		New York City		New York		10009		East		OFF-AR-10001860		20.82		3		0		7.4952		Chuck Magee
CA-2018-154767		28/06/2018		30/06/2018		Second Class		BP-11155		Becky Pak		Consumer		United States		Paterson		New Jersey		7501		East		FUR-CH-10003535		121.96		2		0		20.7332		Chuck Magee
CA-2018-154767		28/06/2018		30/06/2018		Second Class		BP-11155		Becky Pak		Consumer		United States		Paterson		New Jersey		7501		East		OFF-AP-10000595		8.74		2		0		2.2724		Chuck Magee
CA-2018-154767		28/06/2018		30/06/2018		Second Class		BP-11155		Becky Pak		Consumer		United States		Paterson		New Jersey		7501		East		OFF-PA-10003039		61.96		2		0		27.882		Chuck Magee
CA-2018-154767		28/06/2018		30/06/2018		Second Class		BP-11155		Becky Pak		Consumer		United States		Paterson		New Jersey		7501		East		OFF-BI-10002003		7.96		2		0		3.7412		Chuck Magee
CA-2018-154767		28/06/2018		30/06/2018		Second Class		BP-11155		Becky Pak		Consumer		United States		Paterson		New Jersey		7501		East		OFF-AP-10002311		275.24		4		0		121.1056		Chuck Magee
CA-2018-154788		30/04/2018		04/05/2018		Standard Class		JL-15835		John Lee		Consumer		United States		New York City		New York		10011		East		OFF-BI-10003314		7.712		2		0.2		2.7956		Chuck Magee
CA-2018-154998		07/04/2018		09/04/2018		First Class		ES-14080		Erin Smith		Corporate		United States		Lakewood		New Jersey		8701		East		OFF-PA-10004243		37.94		2		0		18.2112		Chuck Magee
CA-2018-155166		26/12/2018		02/01/2019		Standard Class		BB-11545		Brenda Bowman		Corporate		United States		Vineland		New Jersey		8360		East		FUR-CH-10003968		212.94		3		0		25.5528		Chuck Magee
CA-2018-155166		26/12/2018		02/01/2019		Standard Class		BB-11545		Brenda Bowman		Corporate		United States		Vineland		New Jersey		8360		East		OFF-AP-10002765		26.49		1		0		7.4172		Chuck Magee
CA-2018-155481		01/09/2018		05/09/2018		Standard Class		DK-13225		Dean Katz		Corporate		United States		Philadelphia		Pennsylvania		19140		East		OFF-PA-10004675		30.48		6		0.2		9.906		Chuck Magee
CA-2018-155481		01/09/2018		05/09/2018		Standard Class		DK-13225		Dean Katz		Corporate		United States		Philadelphia		Pennsylvania		19140		East		TEC-PH-10002293		23.988		2		0.4		-4.7976		Chuck Magee
CA-2018-155481		01/09/2018		05/09/2018		Standard Class		DK-13225		Dean Katz		Corporate		United States		Philadelphia		Pennsylvania		19140		East		OFF-FA-10002780		16.688		7		0.2		5.4236		Chuck Magee
CA-2018-155516		21/10/2018		21/10/2018		Same Day		MK-17905		Michael Kennedy		Corporate		United States		Manchester		Connecticut		6040		East		OFF-BI-10002412		23.2		4		0		10.44		Chuck Magee
CA-2018-155516		21/10/2018		21/10/2018		Same Day		MK-17905		Michael Kennedy		Corporate		United States		Manchester		Connecticut		6040		East		OFF-SU-10001225		7.36		2		0		0.1472		Chuck Magee
CA-2018-155516		21/10/2018		21/10/2018		Same Day		MK-17905		Michael Kennedy		Corporate		United States		Manchester		Connecticut		6040		East		OFF-ST-10002406		104.79		7		0		29.3412		Chuck Magee
CA-2018-155516		21/10/2018		21/10/2018		Same Day		MK-17905		Michael Kennedy		Corporate		United States		Manchester		Connecticut		6040		East		FUR-BO-10002545		1043.92		4		0		271.4192		Chuck Magee
CA-2018-155565		28/05/2018		28/05/2018		Same Day		EH-13765		Edward Hooks		Corporate		United States		New York City		New York		10035		East		OFF-SU-10001218		54.9		5		0		15.372		Chuck Magee
CA-2018-155747		14/06/2018		21/06/2018		Standard Class		JS-15685		Jim Sink		Corporate		United States		Philadelphia		Pennsylvania		19140		East		FUR-TA-10003392		337.176		2		0.4		-118.0116		Chuck Magee
CA-2018-157259		24/12/2018		28/12/2018		Standard Class		JM-15535		Jessica Myrick		Consumer		United States		New York City		New York		10035		East		FUR-FU-10003192		799.56		9		0		207.8856		Chuck Magee
CA-2018-157266		26/05/2018		01/06/2018		Standard Class		TB-21280		Toby Braunhardt		Consumer		United States		Washington		District of Columbia		20016		East		OFF-PA-10002689		19.44		3		0		9.3312		Chuck Magee
CA-2018-157266		26/05/2018		01/06/2018		Standard Class		TB-21280		Toby Braunhardt		Consumer		United States		Washington		District of Columbia		20016		East		OFF-BI-10004728		9.64		2		0		4.4344		Chuck Magee
CA-2018-157266		26/05/2018		01/06/2018		Standard Class		TB-21280		Toby Braunhardt		Consumer		United States		Washington		District of Columbia		20016		East		OFF-PA-10004675		12.7		2		0		5.842		Chuck Magee
CA-2018-157266		26/05/2018		01/06/2018		Standard Class		TB-21280		Toby Braunhardt		Consumer		United States		Washington		District of Columbia		20016		East		FUR-FU-10000629		41.37		3		0		17.3754		Chuck Magee
CA-2018-157336		01/12/2018		05/12/2018		Second Class		SJ-20500		Shirley Jackson		Consumer		United States		Fairfield		Connecticut		6824		East		OFF-BI-10004236		88.08		6		0		40.5168		Chuck Magee
CA-2018-157336		01/12/2018		05/12/2018		Second Class		SJ-20500		Shirley Jackson		Consumer		United States		Fairfield		Connecticut		6824		East		FUR-CH-10004997		751.92		4		0		150.384		Chuck Magee
CA-2018-157511		18/09/2018		20/09/2018		First Class		SV-20365		Seth Vernon		Consumer		United States		Columbus		Ohio		43229		East		FUR-FU-10002107		5.352		3		0.2		1.6056		Chuck Magee
CA-2018-157511		18/09/2018		20/09/2018		First Class		SV-20365		Seth Vernon		Consumer		United States		Columbus		Ohio		43229		East		FUR-CH-10002647		99.372		2		0.3		-7.098		Chuck Magee
CA-2018-157511		18/09/2018		20/09/2018		First Class		SV-20365		Seth Vernon		Consumer		United States		Columbus		Ohio		43229		East		OFF-AR-10002257		2.672		1		0.2		0.3674		Chuck Magee
CA-2018-157791		23/12/2018		28/12/2018		Second Class		CA-11965		Carol Adams		Corporate		United States		Warwick		Rhode Island		2886		East		TEC-CO-10002095		1999.96		4		0		899.982		Chuck Magee
CA-2018-158001		23/08/2018		27/08/2018		Standard Class		JP-15460		Jennifer Patt		Corporate		United States		New York City		New York		10035		East		OFF-AR-10002399		21.3		5		0		8.733		Chuck Magee
CA-2018-158001		23/08/2018		27/08/2018		Standard Class		JP-15460		Jennifer Patt		Corporate		United States		New York City		New York		10035		East		OFF-AP-10002118		1040.8		5		0		281.016		Chuck Magee
CA-2018-158001		23/08/2018		27/08/2018		Standard Class		JP-15460		Jennifer Patt		Corporate		United States		New York City		New York		10035		East		OFF-AR-10001954		29.34		6		0		7.9218		Chuck Magee
CA-2018-158043		31/01/2018		04/02/2018		Second Class		JK-15325		Jason Klamczynski		Corporate		United States		Atlantic City		New Jersey		8401		East		OFF-EN-10003134		23.36		2		0		11.68		Chuck Magee
CA-2018-158099		03/09/2018		05/09/2018		First Class		PK-18910		Paul Knutson		Home Office		United States		Philadelphia		Pennsylvania		19143		East		OFF-BI-10000545		1141.47		5		0.7		-760.98		Chuck Magee
CA-2018-158099		03/09/2018		05/09/2018		First Class		PK-18910		Paul Knutson		Home Office		United States		Philadelphia		Pennsylvania		19143		East		TEC-PH-10002496		280.782		3		0.4		-46.797		Chuck Magee
CA-2018-158155		02/05/2018		06/05/2018		Standard Class		EH-13765		Edward Hooks		Corporate		United States		New York City		New York		10009		East		FUR-FU-10000732		12.56		2		0		4.0192		Chuck Magee
CA-2018-158155		02/05/2018		06/05/2018		Standard Class		EH-13765		Edward Hooks		Corporate		United States		New York City		New York		10009		East		OFF-BI-10001670		90.48		3		0.2		33.93		Chuck Magee
CA-2018-158155		02/05/2018		06/05/2018		Standard Class		EH-13765		Edward Hooks		Corporate		United States		New York City		New York		10009		East		OFF-PA-10000533		13.08		2		0		6.0168		Chuck Magee
CA-2018-158155		02/05/2018		06/05/2018		Standard Class		EH-13765		Edward Hooks		Corporate		United States		New York City		New York		10009		East		FUR-FU-10002253		214.7		5		0		83.733		Chuck Magee
CA-2018-158211		04/01/2018		08/01/2018		Standard Class		BP-11185		Ben Peterman		Corporate		United States		Philadelphia		Pennsylvania		19143		East		OFF-AR-10004078		4.672		1		0.2		0.584		Chuck Magee
CA-2018-158211		04/01/2018		08/01/2018		Standard Class		BP-11185		Ben Peterman		Corporate		United States		Philadelphia		Pennsylvania		19143		East		OFF-BI-10002026		104.58		6		0.7		-80.178		Chuck Magee
CA-2018-158302		08/12/2018		12/12/2018		Second Class		JB-16045		Julia Barnett		Home Office		United States		Columbus		Ohio		43229		East		OFF-PA-10002615		10.584		3		0.2		3.4398		Chuck Magee
CA-2018-158358		04/03/2018		08/03/2018		Standard Class		EM-13810		Eleni McCrary		Corporate		United States		Dover		New Hampshire		3820		East		TEC-AC-10002567		159.98		2		0		57.5928		Chuck Magee
CA-2018-158435		17/05/2018		18/05/2018		First Class		AG-10900		Arthur Gainer		Consumer		United States		Waterbury		Connecticut		6708		East		OFF-SU-10000381		65.17		7		0		18.8993		Chuck Magee
CA-2018-158435		17/05/2018		18/05/2018		First Class		AG-10900		Arthur Gainer		Consumer		United States		Waterbury		Connecticut		6708		East		OFF-LA-10002475		14.62		2		0		6.8714		Chuck Magee
CA-2018-158435		17/05/2018		18/05/2018		First Class		AG-10900		Arthur Gainer		Consumer		United States		Waterbury		Connecticut		6708		East		FUR-FU-10003975		173.24		4		0		17.324		Chuck Magee
CA-2018-158547		30/05/2018		04/06/2018		Standard Class		JM-16195		Justin MacKendrick		Consumer		United States		Hamilton		Ohio		45011		East		OFF-AP-10003842		123.92		5		0.2		9.294		Chuck Magee
CA-2018-158575		18/11/2018		24/11/2018		Standard Class		SB-20290		Sean Braxton		Corporate		United States		Kent		Ohio		44240		East		OFF-AP-10002998		103.968		6		0.2		16.8948		Chuck Magee
CA-2018-158610		19/09/2018		22/09/2018		First Class		CK-12595		Clytie Kelty		Consumer		United States		Providence		Rhode Island		2908		East		OFF-ST-10000604		69.52		2		0		17.38		Chuck Magee
CA-2018-158778		05/09/2018		09/09/2018		Standard Class		DB-13210		Dean Braden		Consumer		United States		Philadelphia		Pennsylvania		19134		East		FUR-FU-10000260		58.248		9		0.2		11.6496		Chuck Magee
CA-2018-158778		05/09/2018		09/09/2018		Standard Class		DB-13210		Dean Braden		Consumer		United States		Philadelphia		Pennsylvania		19134		East		FUR-CH-10001146		71.246		2		0.3		-19.3382		Chuck Magee
CA-2018-158778		05/09/2018		09/09/2018		Standard Class		DB-13210		Dean Braden		Consumer		United States		Philadelphia		Pennsylvania		19134		East		OFF-AR-10000896		7.872		3		0.2		0.5904		Chuck Magee
CA-2018-158778		05/09/2018		09/09/2018		Standard Class		DB-13210		Dean Braden		Consumer		United States		Philadelphia		Pennsylvania		19134		East		FUR-CH-10000309		887.271		3		0.3		-63.3765		Chuck Magee
CA-2018-158869		06/08/2018		07/08/2018		First Class		AH-10690		Anna Hдberlin		Corporate		United States		New York City		New York		10024		East		OFF-PA-10000474		70.88		2		0		33.3136		Chuck Magee
CA-2018-159639		27/11/2018		02/12/2018		Standard Class		PC-18745		Pamela Coakley		Corporate		United States		Westfield		New Jersey		7090		East		FUR-FU-10001889		31.56		3		0		10.4148		Chuck Magee
CA-2018-159912		29/08/2018		03/09/2018		Standard Class		GB-14530		George Bell		Corporate		United States		Philadelphia		Pennsylvania		19120		East		FUR-TA-10004152		241.92		4		0.4		-56.448		Chuck Magee
CA-2018-159912		29/08/2018		03/09/2018		Standard Class		GB-14530		George Bell		Corporate		United States		Philadelphia		Pennsylvania		19120		East		FUR-BO-10002853		163.88		4		0.5		-81.94		Chuck Magee
CA-2018-159912		29/08/2018		03/09/2018		Standard Class		GB-14530		George Bell		Corporate		United States		Philadelphia		Pennsylvania		19120		East		OFF-BI-10002071		3.486		2		0.7		-2.7888		Chuck Magee
CA-2018-159912		29/08/2018		03/09/2018		Standard Class		GB-14530		George Bell		Corporate		United States		Philadelphia		Pennsylvania		19120		East		OFF-FA-10000053		10.584		7		0.2		-2.3814		Chuck Magee
CA-2018-160129		23/11/2018		23/11/2018		Same Day		LS-17200		Luke Schmidt		Corporate		United States		Philadelphia		Pennsylvania		19140		East		OFF-FA-10002763		15.8		5		0.2		2.37		Chuck Magee
CA-2018-160129		23/11/2018		23/11/2018		Same Day		LS-17200		Luke Schmidt		Corporate		United States		Philadelphia		Pennsylvania		19140		East		FUR-FU-10002088		14.368		2		0.2		3.9512		Chuck Magee
CA-2018-160129		23/11/2018		23/11/2018		Same Day		LS-17200		Luke Schmidt		Corporate		United States		Philadelphia		Pennsylvania		19140		East		FUR-FU-10003976		70.448		7		0.2		12.3284		Chuck Magee
CA-2018-160304		02/01/2018		07/01/2018		Standard Class		BM-11575		Brendan Murry		Corporate		United States		Gaithersburg		Maryland		20877		East		FUR-BO-10004709		173.94		3		0		38.2668		Chuck Magee
CA-2018-160304		02/01/2018		07/01/2018		Standard Class		BM-11575		Brendan Murry		Corporate		United States		Gaithersburg		Maryland		20877		East		TEC-PH-10000455		231.98		2		0		67.2742		Chuck Magee
CA-2018-160535		25/11/2018		30/11/2018		Standard Class		BP-11050		Barry Pond		Corporate		United States		Plainfield		New Jersey		7060		East		OFF-ST-10000689		563.4		4		0		67.608		Chuck Magee
CA-2018-160535		25/11/2018		30/11/2018		Standard Class		BP-11050		Barry Pond		Corporate		United States		Plainfield		New Jersey		7060		East		TEC-MA-10004255		319.92		8		0		118.3704		Chuck Magee
CA-2018-161158		09/05/2018		13/05/2018		Standard Class		PS-18970		Paul Stevenson		Home Office		United States		New York City		New York		10024		East		OFF-AR-10000462		8		5		0		3.44		Chuck Magee
CA-2018-161207		29/08/2018		03/09/2018		Standard Class		AB-10060		Adam Bellavance		Home Office		United States		Concord		New Hampshire		3301		East		OFF-SU-10000381		27.93		3		0		8.0997		Chuck Magee
CA-2018-161473		01/04/2018		05/04/2018		Standard Class		TB-21175		Thomas Boland		Corporate		United States		New York City		New York		10035		East		OFF-LA-10001297		20.7		2		0		9.936		Chuck Magee
CA-2018-161473		01/04/2018		05/04/2018		Standard Class		TB-21175		Thomas Boland		Corporate		United States		New York City		New York		10035		East		OFF-SU-10001574		10.95		3		0		3.285		Chuck Magee
CA-2018-161473		01/04/2018		05/04/2018		Standard Class		TB-21175		Thomas Boland		Corporate		United States		New York City		New York		10035		East		OFF-BI-10003305		14.352		3		0.2		4.6644		Chuck Magee
CA-2018-161662		07/02/2018		09/02/2018		First Class		BE-11410		Bobby Elias		Consumer		United States		Lancaster		Ohio		43130		East		OFF-PA-10003465		30.352		2		0.2		10.6232		Chuck Magee
CA-2018-161907		05/04/2018		09/04/2018		Standard Class		JH-16180		Justin Hirsh		Consumer		United States		Philadelphia		Pennsylvania		19140		East		TEC-PH-10000141		118.782		3		0.4		-27.7158		Chuck Magee
CA-2018-161907		05/04/2018		09/04/2018		Standard Class		JH-16180		Justin Hirsh		Consumer		United States		Philadelphia		Pennsylvania		19140		East		OFF-SU-10000646		769.184		4		0.2		-163.4516		Chuck Magee
CA-2018-162187		11/12/2018		11/12/2018		Same Day		NS-18640		Noel Staavos		Corporate		United States		Columbus		Ohio		43229		East		OFF-ST-10001558		64.96		5		0.2		-4.06		Chuck Magee
CA-2018-162187		11/12/2018		11/12/2018		Same Day		NS-18640		Noel Staavos		Corporate		United States		Columbus		Ohio		43229		East		OFF-SU-10004782		13.52		2		0.2		1.69		Chuck Magee
CA-2018-162187		11/12/2018		11/12/2018		Same Day		NS-18640		Noel Staavos		Corporate		United States		Columbus		Ohio		43229		East		FUR-CH-10003298		458.43		5		0.3		-137.529		Chuck Magee
CA-2018-162187		11/12/2018		11/12/2018		Same Day		NS-18640		Noel Staavos		Corporate		United States		Columbus		Ohio		43229		East		OFF-AP-10000576		387.136		4		0.2		24.196		Chuck Magee
CA-2018-162187		11/12/2018		11/12/2018		Same Day		NS-18640		Noel Staavos		Corporate		United States		Columbus		Ohio		43229		East		FUR-TA-10003008		328.59		3		0.4		-147.8655		Chuck Magee
CA-2018-162383		05/09/2018		11/09/2018		Standard Class		MD-17350		Maribeth Dona		Consumer		United States		Lancaster		Ohio		43130		East		OFF-BI-10002824		8.952		2		0.7		-7.46		Chuck Magee
CA-2018-162383		05/09/2018		11/09/2018		Standard Class		MD-17350		Maribeth Dona		Consumer		United States		Lancaster		Ohio		43130		East		OFF-BI-10001757		8.856		6		0.7		-6.4944		Chuck Magee
CA-2018-162383		05/09/2018		11/09/2018		Standard Class		MD-17350		Maribeth Dona		Consumer		United States		Lancaster		Ohio		43130		East		FUR-CH-10004477		85.246		2		0.3		-1.2178		Chuck Magee
CA-2018-162390		06/12/2018		12/12/2018		Standard Class		DP-13105		Dave Poirier		Corporate		United States		Hempstead		New York		11550		East		OFF-BI-10004318		968.744		7		0.2		314.8418		Chuck Magee
CA-2018-162390		06/12/2018		12/12/2018		Standard Class		DP-13105		Dave Poirier		Corporate		United States		Hempstead		New York		11550		East		OFF-BI-10001721		222.352		13		0.2		77.8232		Chuck Magee
CA-2018-162390		06/12/2018		12/12/2018		Standard Class		DP-13105		Dave Poirier		Corporate		United States		Hempstead		New York		11550		East		TEC-CO-10004202		479.984		2		0.2		89.997		Chuck Magee
CA-2018-162943		24/07/2018		26/07/2018		Second Class		DB-12970		Darren Budd		Corporate		United States		New York City		New York		10035		East		FUR-CH-10001708		253.764		2		0.1		31.0156		Chuck Magee
CA-2018-163202		27/09/2018		02/10/2018		Standard Class		BM-11650		Brian Moss		Corporate		United States		Lancaster		Ohio		43130		East		OFF-BI-10002764		2.907		3		0.7		-2.0349		Chuck Magee
CA-2018-163216		07/10/2018		10/10/2018		First Class		AW-10930		Arthur Wiediger		Home Office		United States		Philadelphia		Pennsylvania		19143		East		OFF-LA-10000134		4.928		2		0.2		1.7248		Chuck Magee
CA-2018-163804		02/12/2018		08/12/2018		Standard Class		DB-13270		Deborah Brumfield		Home Office		United States		Providence		Rhode Island		2908		East		OFF-ST-10000142		2079.4		5		0		582.232		Chuck Magee
CA-2018-163804		02/12/2018		08/12/2018		Standard Class		DB-13270		Deborah Brumfield		Home Office		United States		Providence		Rhode Island		2908		East		TEC-PH-10000441		629.95		5		0		176.386		Chuck Magee
CA-2018-163804		02/12/2018		08/12/2018		Standard Class		DB-13270		Deborah Brumfield		Home Office		United States		Providence		Rhode Island		2908		East		FUR-FU-10004864		72.42		6		0		23.8986		Chuck Magee
CA-2018-163951		30/12/2018		02/01/2019		First Class		CJ-11875		Carl Jackson		Corporate		United States		Philadelphia		Pennsylvania		19140		East		OFF-AR-10004269		16.52		5		0.2		1.652		Chuck Magee
CA-2018-164091		17/09/2018		22/09/2018		Standard Class		LA-16780		Laura Armstrong		Corporate		United States		Bangor		Maine		4401		East		TEC-PH-10001944		437.85		3		0		131.355		Chuck Magee
CA-2018-164091		17/09/2018		22/09/2018		Standard Class		LA-16780		Laura Armstrong		Corporate		United States		Bangor		Maine		4401		East		FUR-FU-10004952		109.48		2		0		33.9388		Chuck Magee
CA-2018-164154		11/09/2018		17/09/2018		Standard Class		NZ-18565		Nick Zandusky		Home Office		United States		Toledo		Ohio		43615		East		OFF-BI-10001658		22.428		3		0.7		-17.9424		Chuck Magee
CA-2018-164154		11/09/2018		17/09/2018		Standard Class		NZ-18565		Nick Zandusky		Home Office		United States		Toledo		Ohio		43615		East		OFF-ST-10002562		37.52		5		0.2		3.752		Chuck Magee
CA-2018-164511		19/11/2018		24/11/2018		Standard Class		DJ-13630		Doug Jacobs		Consumer		United States		New York City		New York		10024		East		OFF-BI-10003305		14.352		3		0.2		4.6644		Chuck Magee
CA-2018-164511		19/11/2018		24/11/2018		Standard Class		DJ-13630		Doug Jacobs		Consumer		United States		New York City		New York		10024		East		OFF-ST-10002583		64.96		2		0		2.5984		Chuck Magee
CA-2018-164511		19/11/2018		24/11/2018		Standard Class		DJ-13630		Doug Jacobs		Consumer		United States		New York City		New York		10024		East		OFF-ST-10004507		68.6		4		0		18.522		Chuck Magee
CA-2018-164672		08/05/2018		13/05/2018		Second Class		GB-14530		George Bell		Corporate		United States		Dover		Delaware		19901		East		FUR-FU-10001488		211.96		2		0		42.392		Chuck Magee
CA-2018-164924		10/07/2018		10/07/2018		Same Day		EA-14035		Erin Ashbrook		Corporate		United States		Philadelphia		Pennsylvania		19143		East		TEC-MA-10000904		341.991		3		0.7		-319.1916		Chuck Magee
CA-2018-165015		25/02/2018		27/02/2018		Second Class		BD-11725		Bruce Degenhardt		Consumer		United States		Newark		Ohio		43055		East		OFF-EN-10003134		46.72		5		0.2		17.52		Chuck Magee
CA-2018-165169		05/06/2018		11/06/2018		Standard Class		JL-15235		Janet Lee		Consumer		United States		Newark		Delaware		19711		East		OFF-ST-10001496		360.38		2		0		93.6988		Chuck Magee
CA-2018-165169		05/06/2018		11/06/2018		Standard Class		JL-15235		Janet Lee		Consumer		United States		Newark		Delaware		19711		East		OFF-AR-10000122		11.16		2		0		2.79		Chuck Magee
CA-2018-165169		05/06/2018		11/06/2018		Standard Class		JL-15235		Janet Lee		Consumer		United States		Newark		Delaware		19711		East		OFF-LA-10000407		14.94		3		0		6.8724		Chuck Magee
CA-2018-165673		15/05/2018		19/05/2018		Second Class		MN-17935		Michael Nguyen		Consumer		United States		Springfield		Ohio		45503		East		OFF-PA-10000697		15.232		4		0.2		5.5216		Chuck Magee
CA-2018-165848		04/06/2018		04/06/2018		Same Day		EN-13780		Edward Nazzal		Consumer		United States		New York City		New York		10035		East		OFF-PA-10000349		14.94		3		0		7.0218		Chuck Magee
CA-2018-165848		04/06/2018		04/06/2018		Same Day		EN-13780		Edward Nazzal		Consumer		United States		New York City		New York		10035		East		TEC-MA-10003356		1349.85		3		0		364.4595		Chuck Magee
CA-2018-165848		04/06/2018		04/06/2018		Same Day		EN-13780		Edward Nazzal		Consumer		United States		New York City		New York		10035		East		FUR-BO-10000362		136.784		1		0.2		5.1294		Chuck Magee
CA-2018-165848		04/06/2018		04/06/2018		Same Day		EN-13780		Edward Nazzal		Consumer		United States		New York City		New York		10035		East		FUR-FU-10003878		61.12		4		0		20.7808		Chuck Magee
CA-2018-166618		14/11/2018		18/11/2018		Standard Class		DP-13000		Darren Powers		Consumer		United States		New York City		New York		10035		East		TEC-PH-10003356		13.98		2		0		3.9144		Chuck Magee
CA-2018-166618		14/11/2018		18/11/2018		Standard Class		DP-13000		Darren Powers		Consumer		United States		New York City		New York		10035		East		OFF-AR-10001725		23.65		1		0		6.149		Chuck Magee
CA-2018-166625		14/04/2018		17/04/2018		First Class		JM-15580		Jill Matthias		Consumer		United States		Baltimore		Maryland		21215		East		OFF-BI-10002414		25.06		2		0		11.7782		Chuck Magee
